1736,Vikas Oberoi, $1.3 B  ,  real estate,India,
1737,Li Fengluan, $1.3 B  ,"  steel, diversified",China,
1738,Ruan Hongliang & family, $1.3 B  ,  glass,China,
1739,Suna Kirac, $1.3 B  ,  diversified,Turkey,
1740,Hou Juncheng, $1.3 B  ,  cosmetics,China,
1741,David Zalik, $1.3 B  ,  financial technology,United States,
1742,Shigefumi Wada, $1.3 B  ,  software,Japan,
1743,Chang Pyung-soon, $1.3 B  ,  educational services,South Korea,
1744,Leonid Simanovsky, $1.3 B  ,  investments,Russia,
1745,Ajay Parekh, $1.3 B  ,  adhesives,India,
1746,Djoko Susanto, $1.3 B  ,  supermarkets,Indonesia,
1747,Brunello Cucinelli & family, $1.3 B  ,  fashion,Italy,
1748,Sukanto Tanoto, $1.3 B  ,  diversified,Indonesia,
1749,Alain Taravella, $1.3 B  ,  real estate development,France,
1750,Anatoly Sedykh, $1.3 B  ,  steel pipes,Russia,
1751,Morris Chang, $1.3 B  ,  semiconductors,Taiwan,
1752,Roger Penske, $1.3 B  ,  cars,United States,
1753,Wen Pengcheng & family, $1.3 B  ,  agribusiness,China,
1754,Cheng Xianfeng, $1.3 B  ,  pharmaceuticals,China,
1755,Wim van der Leegte, $1.3 B  ,  manufacturing,Netherlands,
1756,Fayez Sarofim, $1.3 B  ,  money management,United States,
1757,Shi Yuzhu, $1.3 B  ,"  online games, investments",China,
1758,Jim Crane, $1.3 B  ,"  logistics, baseball",United States,
1759,Craig Newmark, $1.3 B  ,  Craigslist,United States,
1760,Michael Xie, $1.3 B  ,  cybersecurity,United States,
1761,Xiu Laigui, $1.3 B  ,  pharmaceuticals,China,
1762,Elena Baturina, $1.3 B  ,"  investments, real estate",Russia,
1763,Anna Katharina Viessmann, $1.3 B  ,  heating and cooling equipment,Germany,
1764,Harsh Goenka, $1.3 B  ,  diversified,India,
1765,Mark Pincus, $1.3 B  ,  online games,United States,
1766,Sanjeev Bikhchandani, $1.3 B  ,  Internet,India,
1767,Benedicte Find, $1.3 B  ,  medical devices,Denmark,
1768,B. Wayne Hughes Jr, $1.3 B  ,  storage facilities,United States,
1769,Aldo Bensadoun, $1.3 B  ,  shoes,Canada,
1770,Lily Safra, $1.3 B  ,  banking,Monaco,
1771,Markus Blocher, $1.3 B  ,  chemicals,Switzerland,
1772,Mika Anttonen, $1.3 B  ,  oil & gas,Finland,
1773,Liu Ming Chung, $1.3 B  ,  paper,Brazil,
1774,Qiu Jianping & family, $1.3 B  ,  hand tools,China,
1775,Marc Andreessen, $1.3 B  ,  venture capital investing,United States,
1776,Alexander Karp, $1.3 B  ,  software firm,United States,
1776,Ryan Smith, $1.3 B  ,  cloud computing,United States,
1776,Kanye West, $1.3 B  ,"  music, sneakers",United States,
1779,Shamsheer Vayalil, $1.3 B  ,  healthcare,India,
1780,Patrick Hanrahan, $1.3 B  ,  software,United States,
1781,Paolo Bulgari, $1.3 B  ,  luxury goods,Italy,
1782,Frank Laukien, $1.3 B  ,  scientific equipment,United States,
1783,Bob Ell, $1.3 B  ,  real estate,Australia,
1784,Hu Yangzhong, $1.3 B  ,  technology,China,
1785,Terence (Terry) Matthews, $1.3 B  ,  telecom,Canada,
1786,Timothy Headington, $1.3 B  ,"  oil & gas, investments",United States,
1787,Maurizio Billi, $1.3 B  ,  generic drugs,Brazil,
1788,Roberto Angelini Rossi, $1.3 B  ,"  forestry, mining",Chile,
1789,Alexander Rovt, $1.3 B  ,"  fertilizer, real estate",United States,
1790,Torsten Toeller, $1.3 B  ,  pet food,Germany,
1791,Lesley Bamberger, $1.3 B  ,  real estate,Netherlands,
1792,Theodore Rachmat, $1.3 B  ,  diversified,Indonesia,
1793,Zhang Wanzhen, $1.3 B  ,  electronics components,China,
1794,Carlos Ardila Lülle, $1.3 B  ,"  soft drinks, diversified",Colombia,
1795,Zhong Sheng Jian, $1.3 B  ,  real estate,Singapore,
1796,George Yancopoulos, $1.3 B  ,  pharmaceuticals,United States,
1797,Eugene Kaspersky, $1.3 B  ,  software,Russia,
1798,Wu Kaiting, $1.3 B  ,  electronics,Hong Kong,
1799,George Marcus, $1.3 B  ,  real estate,United States,
1800,Lee Seo-hyun, $1.3 B  ,  Samsung,South Korea,
1801,Reinfried Pohl Jr, $1.3 B  ,  mutual funds,Germany,
1801,Andreas Pohl, $1.3 B  ,  mutual funds,Germany,
1803,Manfredi Lefebvre d'Ovidio, $1.3 B  ,  cruises,Italy,
1804,Pieter van der Does, $1.3 B  ,  payments software,Netherlands,
1805,Hua Xuande & family, $1.3 B  ,  Pharmaceuticals,China,
1806,Liu Yachao, $1.3 B  ,  education,China,
1807,Wang Jianfeng & family, $1.3 B  ,  auto parts,China,
1808,Elisabeth Furtwaengler, $1.3 B  ,  publishing,Germany,
1808,Jacob Burda, $1.3 B  ,  publishing,Germany,
1810,David Harding, $1.3 B  ,  finance,United Kingdom,
1811,Jerry Moyes, $1.3 B  ,  transportation,United States,
1812,Alberto Palatchi, $1.3 B  ,  wedding dresses,Spain,
1813,Mehmet Aydinlar, $1.3 B  ,  hospitals,Turkey,
1814,Lutz Mario Helmig, $1.3 B  ,  hospitals,Germany,
1815,Abhay Firodia, $1.3 B  ,  automobiles,India,
1816,Cheng Lili, $1.3 B  ,  poultry breeding,China,
1817,Daniel Mate, $1.3 B  ,"  mining, commodities",Spain,
1818,Kutayba Alghanim, $1.3 B  ,  diversified,Kuwait,
1819,David Xueling Li, $1.3 B  ,  live streaming service,China,
1820,Daniel Dines, $1.3 B  ,  software,Romania,
1821,John Van Lieshout, $1.3 B  ,  real estate,Australia,
1822,John Martin, $1.3 B  44%,69,pharmaceuticals,United States
1823,Jim McKelvey, $1.3 B  ,  mobile payments,United States,
1824,Karl-Johan Persson, $1.3 B  ,  H&M,Sweden,
1825,Charlotte Soderstrom, $1.3 B  ,  H&M,Sweden,
1825,Tom Persson, $1.3 B  ,  H&M,Sweden,
1827,Jim Thompson, $1.3 B  ,  logistics,United States,
1828,Ye Cheng, $1.3 B  ,  conglomerate,China,
1829,Dai Wenjun, $1.3 B  ,  food,China,
1830,Joao Alves de Queiroz Filho, $1.3 B  ,  pharmaceuticals,Brazil,
1831,Li Xiaohua & family, $1.3 B  ,  packaging,China,
1832,Michael Krasny, $1.3 B  ,  retail,United States,
1833,Ana Lucia de Mattos Barretto Villela, $1.3 B  ,  banking,Brazil,
1834,Li Jiaquan, $1.3 B  ,  chemicals,China,
1835,Girdharilal Bawri, $1.3 B  ,  pharmaceuticals,India,
1835,Banwarilal Bawri, $1.3 B  ,  pharmaceuticals,India,
1835,Rajendra Agarwal, $1.3 B  ,  pharmaceuticals,India,
1838,Henadiy Boholyubov, $1.2 B  ,"  banking, investments",Ukraine,
1839,Zadik Bino & family, $1.2 B  ,"  banking, oil",Israel,
1840,Niranjan Hiranandani, $1.2 B  ,  real estate,India,
1841,Vardis Vardinoyannis & family, $1.2 B  ,  oil and gas,Greece,
1842,Jiang Xuefei & family, $1.2 B  ,  printed circuit boards,China,
1843,Ben Silbermann, $1.2 B  ,  Pinterest,United States,
1844,Henry Engelhardt, $1.2 B  ,  insurance,United States,
1845,Turgay Ciner, $1.2 B  ,  diversified,Turkey,
1846,Raymond Kwok, $1.2 B  ,  real estate,Hong Kong,
1847,Aristotelis Mistakidis, $1.2 B  ,"  mining, commodities",Greece,
1848,Acharya Balkrishna, $1.2 B  ,  consumer goods,India,
1849,Yi Dasheng, $1.2 B  ,  conglomerate,China,
1850,Yao Kuizhang, $1.2 B  ,  beverages,China,
1851,Benjamin de Rothschild, $1.2 B  ,  banking,Switzerland,
1852,Yang Shaopeng, $1.2 B  ,  shipping,China,
1853,Zhang Guiping & family, $1.2 B  ,  real estate,China,
1854,Thomas Sandell, $1.2 B  ,  hedge funds,Sweden,
1855,David Paul, $1.2 B  ,  medical devices,United States,
1856,Kazuo Okada & family, $1.2 B  ,  casinos,Japan,
1857,Joseph Edelman, $1.2 B  ,  hedge funds,United States,
1858,Alberto Cortina, $1.2 B  ,  investments,Spain,
1859,Gary Magness, $1.2 B  ,"  cable TV, investments",United States,
1860,George Kurtz, $1.2 B  ,  security software,United States,
1861,Wang Chou-hsiong, $1.2 B  ,  footwear,Taiwan,
1862,Kim Jun-ki, $1.2 B  ,  diversified,South Korea,
1863,Yvon Chouinard, $1.2 B  ,  Patagonia,United States,
1864,Lee Joon-ho, $1.2 B  ,  online games,South Korea,
1865,Farris Wilks, $1.2 B  ,  natural gas,United States,
1866,Andrei Kosogov, $1.2 B  ,"  oil, banking, telecom",Russia,
1867,Jeffrey Cheah, $1.2 B  ,  property,Malaysia,
1868,Chirayu Amin, $1.2 B  ,  pharmaceuticals,India,
1869,Ma Fei, $1.2 B  ,  electronics components,China,
1870,Matthew Calkins, $1.2 B  ,  software,United States,
1871,Xiang Wenbo, $1.2 B  ,  manufacturing,China,
1872,Xiang Guangda, $1.2 B  ,  metals,China,
1873,Huang Hongyun & family, $1.2 B  ,  real estate,China,
1874,Li Rucheng, $1.2 B  ,  apparel,China,
1875,Huang Guanlin, $1.2 B  ,"  textiles, apparel",China,
1876,Fan Minhua, $1.2 B  ,  pharmaceuticals,China,
1877,Gerald Schwartz, $1.2 B  38%,79,finance,Canada
1878,Jamie Dimon, $1.2 B  ,  banking,United States,
1879,Thomas Tull, $1.2 B  ,"  movies, investments",United States,
1880,Zeng Xiaoshan & family, $1.2 B  ,  aluminum,China,
1881,Xu Zhihan, $1.2 B  ,  electronics,China,
1882,Ron Sim, $1.2 B  ,  retail,Singapore,
1883,Zhu Yiming, $1.2 B  ,  semiconductors,China,
1884,Thomas Wu, $1.2 B  ,  finance,Taiwan,
1885,Dan Gertler, $1.2 B  ,  mining,Israel,
1886,Jim Justice II, $1.2 B  ,  coal,United States,
1887,Alexander Dzhaparidze, $1.2 B  ,  oil services,Russia,
1887,Gleb Fetisov, $1.2 B  ,  investments,Russia,
1889,Kim Sang-yeol, $1.2 B  ,  construction,South Korea,
1890,Soichiro Fukutake, $1.2 B  ,  education,Japan,
1891,Bernhard Braun-Luedicke, $1.2 B  ,  medical technology,Germany,
1891,Eva Maria Braun-Luedicke, $1.2 B  ,  medical technology,Germany,
1891,Friederike Braun-Luedicke, $1.2 B  ,  medical technology,Germany,
1894,Jared Smith, $1.2 B  ,  cloud computing,United States,
1895,Bulent Eczacibasi, $1.2 B  ,"  pharmaceuticals, diversified",Turkey,
1896,Boris Zingarevich, $1.2 B  ,"  pulp and paper, diversified",Russia,
1897,Tao Yuequn, $1.2 B  ,  Contact Lens,China,
1898,Satish Reddy, $1.2 B  ,  pharmaceuticals,India,
1899,Cheng Wei, $1.2 B  ,  ride-hailing service,China,
1899,Kenneth Hao, $1.2 B  ,  private equity,United States,
1899,Lawrence Golub, $1.2 B  ,  private equity,United States,
1899,Mike Bingle, $1.2 B  ,  private equity,United States,
1899,Greg Mondre, $1.2 B  ,  private equity,United States,
1899,Egon Durban, $1.2 B  ,  private equity,Germany,
1905,Zakhar Smushkin, $1.2 B  ,"  pulp and paper, diversified",Russia,
1906,Brett Blundy, $1.2 B  ,"  retail, agribusiness",Australia,
1907,Chin Jong Hwa, $1.2 B  ,  auto parts,Taiwan,
1908,Kentaro Ogawa & family, $1.2 B  ,  restaurants,Japan,
1909,J. Christopher Flowers, $1.2 B  ,  investments,United States,
1910,Mao Zhongwu, $1.2 B  ,  manufacturing,China,
1911,Joe Lacob, $1.2 B  ,  Golden State Warriors,United States,
1912,PJ Hyett, $1.2 B  ,  software,United States,
1913,Murdaya Poo, $1.2 B  ,  diversified,Indonesia,
1914,Sachin Bansal, $1.2 B  ,  flipkart,India,
1915,Pollyanna Chu, $1.2 B  776%,62,financial services,Hong Kong
1916,Strive Masiyiwa, $1.2 B  ,  telecom,Zimbabwe,
1917,Bernard Lewis & family, $1.2 B  ,  fashion retailer,United Kingdom,
1918,Hui Deng & family, $1.2 B  ,  software,United States,
1919,Guy Laliberté, $1.2 B  ,  Cirque du Soleil,Canada,
1920,Sushilkumar Parekh, $1.2 B  ,  adhesives,India,
1921,Nobutada Saji, $1.2 B  ,  beverages,Japan,
1922,Isak Andic & family, $1.2 B  ,  fashion retail,Spain,
1923,Yuan Jiandong & family, $1.2 B  ,  pharmaceuticals,China,
1924,Hu Rongda & family, $1.2 B  ,  chemicals,China,
1925,Lun Ruixiang & family, $1.2 B  ,  real estate,China,
1926,Bhadresh Shah, $1.2 B  ,  engineering,India,
1927,Boris Rotenberg, $1.2 B  ,"  construction, pipes, chemicals",Russia,
1928,Yu Rong, $1.2 B  ,  health clinics,China,
1929,Lu Hongyan, $1.2 B  ,  online games,China,
1930,S.D. Shibulal, $1.2 B  ,  software services,India,
1931,He Xiaopeng, $1.2 B  ,  electric vehicles,China,
1932,Dou Zhenggang, $1.2 B  ,"  energy, chemicals",China,
1933,Edmund Ansin, $1.2 B  ,  television,United States,
1934,Jayshree Ullal, $1.2 B  ,  computer networking,United States,
1935,Huang Wen Tsai, $1.2 B  ,  real estate,China,
1936,Ion Tiriac, $1.2 B  ,"  banking, insurance",Romania,
1937,Alexandra Andresen, $1.2 B  ,  investments,Norway,
1937,Katharina Andresen, $1.2 B  ,  investments,Norway,
1939,Thomas Bailey, $1.2 B  ,  money management,United States,
1940,Kevin Plank, $1.2 B  17%,48,Under Armour,United States
1941,Donald Horton, $1.2 B  ,  homebuilding,United States,
1942,Wei Shaojun, $1.2 B  ,  real estate,China,
1943,Jorge Pinheiro Koren de Lima, $1.2 B  ,"  hospitals, health insurance",Brazil,
1944,Alberto Alcocer, $1.2 B  ,  investments,Spain,
1945,Yu Guo, $1.2 B  ,  education,China,
1945,Xie Ketao, $1.2 B  ,  education,China,
1947,Zheng Yuewen & family, $1.2 B  ,  investments,China,
1948,Daniel Lubetzky, $1.2 B  ,  snack bars,United States,
1949,Barbara Benetton, $1.2 B  ,"  fashion retail, investments",Italy,
1950,Andrei Rappoport, $1.2 B  ,  investments,Russia,
1951,Lisa Draexlmaier, $1.2 B  ,  auto parts,Germany,
1952,Tang Yan, $1.2 B  ,  social media,China,
1953,Liu Xuejing & family, $1.2 B  ,"  copper, poultry",China,
1954,Sandor Csanyi, $1.2 B  ,"  finance, real estate",Hungary,
1955,Radha Vembu, $1.2 B  ,  technology,India,
1956,G.V. Prasad, $1.2 B  ,  pharmaceuticals,India,
1957,Thomas Meyer, $1.2 B  ,  apparel retailer,Switzerland,
1958,Faruk Eczacibasi, $1.2 B  ,"  pharmaceuticals, diversified",Turkey,
1959,Candido Pinheiro Koren de Lima Junior, $1.2 B  ,"  hospitals, health insurance",Brazil,
1960,Arvind Poddar, $1.2 B  ,  tires,India,
1961,Chang Yun Chung, $1.2 B  ,  shipping,Singapore,
1962,Anand Mahindra, $1.1 B  ,  automobiles,India,
1963,Dieter Schnabel, $1.1 B  ,  chemicals,Germany,
1964,Wang Yanqing, $1.1 B  ,  carbon fiber products,China,
1965,Wilma Tisch, $1.1 B  ,  diversified,United States,
1966,Paul Fireman, $1.1 B  ,  Reebok,United States,
1967,Su Rubo, $1.1 B  ,  real estate,China,
1968,Liang Zhaoxian, $1.1 B  ,  appliances,China,
1969,Pradip Burman, $1.1 B  ,  consumer goods,India,
1970,Brandt Louie, $1.1 B  ,  drugstores,Canada,
1971,Hur Young-in, $1.1 B  ,"  bakeries, fast food",South Korea,
1972,Julio Mario Santo Domingo III, $1.1 B  ,  beer,United States,
1973,Qi Jinxing, $1.1 B  ,  real estate,China,
1974,Norma Lerner, $1.1 B  ,  banking,United States,
1975,Horst Wortmann, $1.1 B  ,  footwear,Germany,
1976,Hemendra Kothari, $1.1 B  ,  Financial Services,India,
1977,Jiang Yintai & family, $1.1 B  ,  auto parts,China,
1978,Alberto Prada, $1.1 B  ,  luxury goods,Italy,
1978,Marina Prada, $1.1 B  ,  luxury goods,Italy,
1980,Diego Della Valle, $1.1 B  ,  shoes,Italy,
1981,Xu Qiming, $1.1 B  ,"  food, art",China,
1982,Mohammed Ibrahim, $1.1 B  ,  communications,United Kingdom,
1982,Vladimir Leschikov, $1.1 B  ,  real estate,Russia,
1984,Chen Zemin & family, $1.1 B  ,  food,China,
1985,Tang Jinkui & family, $1.1 B  ,"  textiles, petrochemicals",China,
1986,Liu Gexin, $1.1 B  ,  pharmaceuticals,China,
1987,Liang Guangwei, $1.1 B  ,  conglomerate,China,
1988,Nancy Lerner, $1.1 B  ,"  banking, credit cards",United States,
1989,Randolph Lerner, $1.1 B  ,"  banking, credit cards",United States,
1990,Lorinc Meszaros, $1.1 B  657%,54,diversified,Hungary
1991,Tor Peterson, $1.1 B  ,  commodities,United States,
1992,T.S. Kalyanaraman, $1.1 B  ,  jewelry,India,
1993,Deniz Sahenk, $1.1 B  ,  diversified,Turkey,
1994,Kostyantin Zhevago, $1.1 B  ,  mining,Ukraine,
1995,Michael Steinhardt, $1.1 B  ,  hedge funds,United States,
1996,Richard Kayne, $1.1 B  ,  investments,United States,
1997,Alan Zekelman, $1.1 B  ,  steel,Canada,
1998,Terry Snow, $1.1 B  ,"  airports, real estate",Australia,
1999,Madeleine Olsson Ericksson, $1.1 B  ,  diversified,Sweden,
2000,Megdet Rahimkulov, $1.1 B  ,  investments,Russia,
2001,Mark Dixon, $1.1 B  ,  office real estate,United Kingdom,
2002,Park Hyeon-joo, $1.1 B  ,  mutual funds,South Korea,
2003,Dmitry Bosov, $1.1 B  ,  coal mining,Russia,
2004,Xie Liangzhi & family, $1.1 B  ,  biotech,China,
2005,Chris Wallin, $1.1 B  ,  mining,Australia,
2006,Hu Chengzhong, $1.1 B  ,  manufacturing,China,
2007,Ou Xueming, $1.1 B  ,  real estate,China,
2008,Du Jiangtao & family, $1.1 B  ,  chemicals,China,
2009,Michael Price, $1.1 B  ,  investments,United States,
2010,Joop van den Ende, $1.1 B  ,  TV shows,Netherlands,
2011,Chua Thian Poh, $1.1 B  ,  real estate,Singapore,
2012,Francisco Jose Riberas Mera, $1.1 B  ,"  steel, autoparts",Spain,
2013,Satoshi Suzuki, $1.1 B  ,  cosmetics,Japan,
2014,David McMurtry, $1.1 B  ,  manufacturing,United Kingdom,
2015,Gaston Glock & family, $1.1 B  ,  guns,Austria,
2016,Fu Mingkang & family, $1.1 B  ,  manufacturing,China,
2017,Wang Jian, $1.1 B  ,  healthcare services,China,
2018,Donald Friese, $1.1 B  ,  manufacturing,United States,
2019,David Golub, $1.1 B  ,  private equity,United States,
2020,Susumu Fujita, $1.1 B  ,  internet media,Japan,
2021,Oleg Boyko, $1.1 B  ,  diversified,Russia,
2022,Nikolay Storonsky, $1.1 B  ,  fintech,Russia,
2023,Zheng Jianjiang & family, $1.1 B  ,  electrical equipment,China,
2024,Koh Wee Meng, $1.1 B  ,"  real estate, hotels",Singapore,
2025,Wu Xu, $1.1 B  ,  real estate,St. Kitts and Nevis,
2026,Zhu Gongshan, $1.1 B  ,  solar panel materials,China,
2027,Shao Genhuo, $1.1 B  ,  agribusiness,China,
2028,Yang Keng, $1.1 B  ,  real estate,China,
2029,Yuriy Kosiuk, $1.1 B  ,  agribusiness,Ukraine,
2030,Wu Lanlan & family, $1.1 B  ,  packaging,China,
2031,Martin Viessmann, $1.1 B  ,  heating and cooling equipment,Germany,
2032,Fahed Hariri, $1.1 B  ,"  construction, investments",Lebanon,
2033,Ma Xiuhui, $1.1 B  ,  LED lighting,China,
2034,Tatyana Bakalchuk, $1.1 B  ,  ecommerce,Russia,
2035,Gerry Harvey, $1.1 B  ,  retail,Australia,
2036,Lim Sung-ki, $1.1 B  ,  pharmaceuticals,South Korea,
2037,Fang Hongbo, $1.1 B  ,  home appliances,China,
2038,Eduardo Cojuangco, $1.1 B  ,"  food, drinks",Philippines,
2039,Du Shuanghua, $1.1 B  ,  steel,China,
2040,Trevor Milton, $1.1 B  ,  electric vehicles,United States,
2041,Tatiana Casiraghi, $1.1 B  ,  beer,Monaco,
2042,Shen Xiqiang & family, $1.1 B  ,  chemical,China,
2043,Binny Bansal, $1.1 B  ,  flipkart,India,
2044,Manny Stul, $1.1 B  ,  toys,Australia,
2045,Frederic Luddy, $1.1 B  ,  software,United States,
2046,Liu Baolin, $1.1 B  ,  pharmacies,China,
2047,Ho Hung Anh, $1.1 B  ,"  consumer products, banking",Vietnam,
2048,Lou Zhongfu & family, $1.1 B  ,  real estate,China,
2049,Igor Rybakov, $1.1 B  ,  building materials,Russia,
2049,Sergei Kolesnikov, $1.1 B  ,  building materials,Russia,
2051,Kim Jung-woong, $1.1 B  ,  cosmetics,South Korea,
2052,Donald Foss, $1.1 B  ,  auto loans,United States,
2053,Winarko Sulistyo, $1.1 B  ,  paper and pulp,Indonesia,
2054,Tsai Ming-kai, $1.1 B  ,  semiconductors,Taiwan,
2055,Liang Yanfeng & family, $1.1 B  ,  real estate,China,
2056,Dan Wilks, $1.1 B  ,  natural gas,United States,
2057,Ren Zhengfei, $1.1 B  ,  telecom equipment,China,
2058,William Heinecke, $1.1 B  ,  hotels,Thailand,
2059,Faisal Bin Qassim Al Thani, $1.1 B  ,"  hotels, diversified",Qatar,
2060,Peng Hao, $1.1 B  ,  electronics,China,
2061,Chatchai Kaewbootta, $1.1 B  ,  auto loans,Thailand,
2062,Juan Maria Riberas Mera, $1.1 B  ,  steel,Spain,
2063,Ke Guihua, $1.1 B  ,  auto parts,China,
2064,Sun Mengquan & family, $1.1 B  ,  edible oil,China,
2065,Yi Rubo, $1.1 B  ,  real estate,China,
2066,Phongthep Chiaravanont, $1.1 B  ,  diversified,Thailand,
2067,Alfredo Harp Helu & family, $1.1 B  ,  banking,Mexico,
2068,Aydin Dogan, $1.1 B  ,  media,Turkey,
2069,Henry Davis, $1.1 B  ,  beef processing,United States,
2070,Murat Vargi, $1.1 B  ,  telecom,Turkey,
2071,Simon Nixon, $1.1 B  ,  price comparison website,United Kingdom,
2072,Marek Dospiva, $1.1 B  ,  investments,Czechia,
2073,Qian Dongqi & family, $1.1 B  ,  household appliances,China,
2074,Zhu Xingming, $1.1 B  ,  electrical equipment,China,
2075,Wu Chung-yi, $1.0 B  ,  manufacturing,Taiwan,
2076,Sergei Studennikov, $1.0 B  ,"  liquor stores, supermarkets",Russia,
2077,Sun Xishuang, $1.0 B  ,  real estate,China,
2078,Wong Hong King, $1.0 B  ,  real estate,China,
2079,Safra Catz, $1.0 B  ,  software,United States,
2080,Shintaro Yamada, $1.0 B  ,  mobile apps,Japan,
2081,Prathip Chiravanond, $1.0 B  ,  diversified,Thailand,
2082,Mori Arkin, $1.0 B  ,  pharmaceuticals,Israel,
2083,Cai Hongbin, $1.0 B  ,  pharmaceuticals,China,
2084,Linden Blue, $1.0 B  ,  defense,United States,
2085,Francis Holder, $1.0 B  ,  bakeries,France,
2086,Rufino Vigil Gonzalez, $1.0 B  ,  steel,Mexico,
2087,Jay-Z, $1.0 B  ,  diversified,United States,
2088,Wolfgang Egger, $1.0 B  ,  real estate,Germany,
2089,Vadim Yakunin, $1.0 B  ,  pharmacy,Russia,
2090,Brian Armstrong, $1.0 B  ,  cryptocurrency,United States,
2091,Syed Mokhtar AlBukhary, $1.0 B  ,"  engineering, energy, construction",Malaysia,
2092,Patricia Angelini Rossi, $1.0 B  ,"  forestry, mining",Chile,
2093,Lowell Milken, $1.0 B  ,  investments,United States,
2094,Cao Jisheng, $1.0 B  ,  poultry,China,
2095,Masaaki Arai, $1.0 B  ,  home sales,Japan,
2096,Jaroslav Hascak, $1.0 B  ,  investments,Slovakia,
2097,Vitaly Orlov, $1.0 B  ,  fisheries,Russia,
2098,Sam Tarascio, $1.0 B  ,  real estate,Australia,
2099,Anna Maria Braun, $1.0 B  ,  medical technology,Germany,
2099,Johanna Braun, $1.0 B  ,  medical technology,Germany,
2099,Karl Friedrich Braun, $1.0 B  ,  medical technology,Germany,
2102,Wesley Edens, $1.0 B  ,  investments,United States,
2103,Ni Zugen, $1.0 B  ,  appliances,China,
2104,Kerr Neilson, $1.0 B  ,  Investments,Australia,
2105,Samuel Barata, $1.0 B  ,  drugstores,Brazil,
2106,Laurie Tisch, $1.0 B  ,"  insurance, NFL team",United States,
2107,Steven Tisch, $1.0 B  ,  insurance,United States,
2108,Bruce Cheng, $1.0 B  ,  electronics,Taiwan,
2109,Lam Lung On & family, $1.0 B  ,  real estate,China,
2110,Lin Dingqiang & family, $1.0 B  ,  real estate,Hong Kong,
2111,Richard Desmond, $1.0 B  ,  publishing,United Kingdom,
2112,Ou Zonghong & family, $1.0 B  ,  real estate,China,
2113,Ye Qiongjiu, $1.0 B  ,  software,China,
2114,Sandy Weill, $1.0 B  ,  Citigroup,United States,
2115,Low Tuck Kwong, $1.0 B  ,  coal,Indonesia,
2116,Murli Dhar & Bimal Kumar Gyanchandani, $1.0 B  ,  Detergents,India,
2117,Zhou Yongli & family, $1.0 B  ,  conglomerate,China,
2118,Antonio Percassi, $1.0 B  ,"  real estate, diversified",Italy,
2119,Manas Chiaravanond, $1.0 B  ,  diversified,Thailand,
2120,Sathien Setthasit, $1.0 B  ,  energy drinks,Thailand,
2121,Ihor Kolomoyskyy, $1.0 B  ,"  banking, investments",Ukraine,
2122,Yu Qibing & family, $1.0 B  ,  glass,China,
2123,Helena Revoredo, $1.0 B  ,  security services,Spain,
2124,Somporn Juangroongruangkit, $1.0 B  ,  auto parts,Thailand,
2125,Wen Yibo & family, $1.0 B  ,  wastewater treatment,China,
2126,John Goff, $1.0 B  ,  real estate,United States,
2127,Allan Wong, $1.0 B  ,  electronics,Hong Kong,
2128,Kylie Jenner, $1.0 B  ,  cosmetics,United States,
2129,Sefik Yilmaz Dizdar, $1.0 B  ,  fashion retail,Turkey,
2130,Xu Wanmao, $1.0 B  ,  education,China,
2131,Wang Yaohai, $1.0 B  ,  lighting,China,
2132,Arthur Xiaobo Hong, $1.0 B  ,  e-commerce,China,
2133,Ahmet Nazif Zorlu, $1.0 B  ,  diversified,Turkey,
2134,Wang Miaotong, $1.0 B  ,  auto parts,China,
2135,Wang Zhenghua, $1.0 B  ,  budget airline,China,
2136,Axel Stawski, $1.0 B  ,  real estate,United States,
2137,Jin Huiming, $1.0 B  ,  real estate,China,
2138,Christopher Rokos, $1.0 B  ,  hedge fund,United Kingdom,
2139,Scott Smith, $1.0 B  ,  cloud computing,United States,
2140,Hideyuki Busujima, $1.0 B  ,  pachinko machines,Japan,
2141,William MacMillan, $1.0 B  ,  Cargill,United States,
2141,Martha MacMillan, $1.0 B  ,  Cargill,United States,
2141,John MacMillan, $1.0 B  ,  Cargill,United States,
2141,Cargill MacMillan III, $1.0 B  ,  Cargill,United States,
2145,Lee Sang-hyuk, $1.0 B  ,  investments,South Korea,
2146,Ludwig Theodor Braun, $1.0 B  ,  medical technology,Germany,
2147,Morris Kahn, $1.0 B  ,  software,Israel,
2147,David Kabiller, $1.0 B  ,  investment management,United States,
2147,John Liew, $1.0 B  ,  investment management,United States,
2147,David Hall, $1.0 B  ,  automotive technology,United States,
2147,Mark Haoyong Yang, $1.0 B  ,  e-commerce,China,
2147,Du Sha, $1.0 B  ,  hypermarkets,China,
2147,GT Dave, $1.0 B  ,  kombucha,United States,
2147,Carl Thoma, $1.0 B  ,  investments,United States,
2147,RJ Scaringe, $1.0 B  ,  electric vehicles,United States,
2147,Bom Kim, $1.0 B  ,  online retailing,United States,
2157,Miguel McKelvey, $0.9 B  ,  WeWork,United States,
2158,Adam Neumann, $0.8 B  ,  WeWork,Israel,
